seller_id,cuenta,item_id,title,catalog_product_id,listing_type_id,price,available_quantity,status,permalink,thumbnail,date_created,last_updated
483904870,C2,MLC2992444474,Lavaplatos 44x44 Sobre O Bajo Cubierta Deluxe Accesorios N Color Negro,MLC36207045,gold_special,400000,0,under_review,https://articulo.mercadolibre.cl/MLC-2992444474-lavaplatos-44x44-sobre-o-bajo-cubierta-deluxe-accesorios-n-color-negro-_JM,http://http2.mlstatic.com/D_894524-MLA99495750478_112025-I.jpg,2025-07-25T20:31:20.902Z,2026-05-20T22:53:05.840Z
483904870,C2,MLC3798235318,Aireador Grande Para Llave Monomando Lavaplatos Profesional Acabado Cromado Color Plateado,MLC21784578,gold_special,8990,0,paused,https://articulo.mercadolibre.cl/MLC-3798235318-aireador-grande-para-llave-monomando-lavaplatos-profesional-acabado-cromado-color-plateado-_JM,http://http2.mlstatic.com/D_854466-MLA95204312132_102025-I.webp,2026-03-25T16:08:22.600Z,2026-04-06T16:19:52.911Z
483904870,C2,MLC2746042922,Shower Door Y Receptaculo 80x120 Curvo Derecho Transparente Plateado,MLC39043139,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2746042922-shower-door-y-receptaculo-80x120-curvo-derecho-transparente-plateado-_JM,http://http2.mlstatic.com/D_759511-MLU79151909628_092024-I.webp,2024-10-21T11:45:49.645Z,2026-03-23T20:23:39.343Z
483904870,C2,MLC2101079836,Handmade Aspor Sink 78x43 Acero Inoxidable Negro,MLC37651266,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2101079836-handmade-aspor-sink-78x43-acero-inoxidable-negro-_JM,http://http2.mlstatic.com/D_630606-MLA100013210299_122025-I.jpg,2023-11-14T16:16:44.103Z,2026-05-08T22:57:54.875Z
483904870,C2,MLC1580019648,Asiento Tapa De Baño Wc Portofino Antibacterial Cierre Lento,MLC22801701,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-1580019648-asiento-tapa-de-bano-wc-portofino-antibacterial-cierre-lento-_JM,http://http2.mlstatic.com/D_793017-MLU54966469999_042023-I.jpg,2023-04-25T12:41:55.000Z,2026-03-13T20:40:05.768Z
483904870,C2,MLC1310997228,Llave Lavacopas Acero Inoxidable Agua Fria O Caliente Acabado Brillante Color Plateado Cromado,MLC21394782,gold_special,14213,2,paused,https://articulo.mercadolibre.cl/MLC-1310997228-llave-lavacopas-acero-inoxidable-agua-fria-o-caliente-acabado-brillante-color-plateado-cromado-_JM,http://http2.mlstatic.com/D_705232-MLA94071602561_102025-I.jpg,2023-02-02T18:33:21.000Z,2026-05-25T22:00:50.724Z
483904870,C2,MLC2199315394,Pack Lavaplato 80x44 Derecho Empotrado+ Llave+sifon+desague Color 52053,MLC28617023,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2199315394-pack-lavaplato-80x44-derecho-empotrado-llavesifondesague-color-52053-_JM,http://http2.mlstatic.com/D_830140-MLU79005711899_092024-I.jpg,2024-01-03T11:39:32.613Z,2026-04-09T20:06:12.599Z
483904870,C2,MLC1489431093,Llave Monomando Lavaplatos Flexible Color Verde,MLC37223779,gold_special,34490,0,paused,https://articulo.mercadolibre.cl/MLC-1489431093-llave-monomando-lavaplatos-flexible-color-verde-_JM,http://http2.mlstatic.com/D_708263-MLA95202906972_102025-I.jpg,2024-05-29T21:19:30.569Z,2026-05-23T14:42:07.908Z
483904870,C2,MLC2100943828,Täumm Shower 80x100x195 Derecho Vidrio Templado,MLC27107146,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2100943828-tumm-shower-80x100x195-derecho-vidrio-templado-_JM,http://http2.mlstatic.com/D_985729-MLU74071633846_012024-I.webp,2023-11-14T12:41:43.112Z,2026-03-23T20:23:39.366Z
483904870,C2,MLC2100957040,Llave Monomando Lavaplatos Vertical Franc Acabado Brillante Color Plateado,MLC27997865,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2100957040-llave-monomando-lavaplatos-vertical-franc-acabado-brillante-color-plateado-_JM,http://http2.mlstatic.com/D_636523-MLU77798919096_072024-I.jpg,2023-11-14T12:43:59.530Z,2026-03-23T20:23:42.450Z
483904870,C2,MLC1524613562,Porta Toalla De Mano Toallero Acero Inoxidable Premium,MLC22378514,gold_special,11103,0,paused,https://articulo.mercadolibre.cl/MLC-1524613562-porta-toalla-de-mano-toallero-acero-inoxidable-premium-_JM,http://http2.mlstatic.com/D_864974-MLC46991421008_082021-I.webp,2023-04-10T14:37:40.000Z,2026-05-25T23:40:27.746Z
483904870,C2,MLC1426175233,Shower Door Y Receptaculo 80x80x195 Lineas Blancas,MLC27185707,gold_special,289932,0,paused,https://articulo.mercadolibre.cl/MLC-1426175233-shower-door-y-receptaculo-80x80x195-lineas-blancas-_JM,http://http2.mlstatic.com/D_732657-MLU71875528689_092023-I.jpg,2023-09-24T18:55:18.408Z,2026-05-07T23:23:48.746Z
483904870,C2,MLC2649268824,Mampara Ducha De 120 A 140 Cms Ancho X 190 Cms Vidrio Templ Transparente Plateado,MLC39244370,gold_special,301943,2,active,https://articulo.mercadolibre.cl/MLC-2649268824-mampara-ducha-de-120-a-140-cms-ancho-x-190-cms-vidrio-templ-transparente-plateado-_JM,http://http2.mlstatic.com/D_767461-MLU78307694167_082024-I.jpg,2024-08-10T04:01:51.799Z,2026-05-13T19:24:05.252Z
483904870,C2,MLC1405598549,Sifón De Lavaplatos Metálico 1 1/2 Color Plateado,MLC22990794,gold_special,13190,0,paused,https://articulo.mercadolibre.cl/MLC-1405598549-sifon-de-lavaplatos-metalico-1-12-color-plateado-_JM,http://http2.mlstatic.com/D_674601-MLA96282950092_102025-I.jpg,2023-07-24T12:15:01.533Z,2026-04-06T16:19:52.438Z
483904870,C2,MLC2992434408,Lavaplatos Sobrecubierta Empotrable 55x43x20 2mm + Rejilla Color Negro,MLC26329279,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2992434408-lavaplatos-sobrecubierta-empotrable-55x43x20-2mm-rejilla-color-negro-_JM,http://http2.mlstatic.com/D_707763-MLA99925314519_112025-I.webp,2025-07-25T20:37:31.686Z,2026-05-04T20:47:12.871Z
483904870,C2,MLC2113154234,Lavaplatos Simple Empotrado 50x40 + Llave Acero Inoxidable Color Negro,MLC28228237,gold_special,400000,0,paused,https://articulo.mercadolibre.cl/MLC-2113154234-lavaplatos-simple-empotrado-50x40-llave-acero-inoxidable-color-negro-_JM,http://http2.mlstatic.com/D_755377-MLU79094624029_092024-I.webp,2023-11-20T11:06:04.030Z,2026-05-07T13:47:05.887Z
